Global_PortID,Logical_PortID,Port_Name,Supported_Port_Profiles,Attached_CoreID,Attached_Core_PortID,Virtual_Device_ID,Port_Type,Scope
2065,17,fab1/7/6,36-37,,,1,1,0
2066,18,fab1/7/7,36-37,,,1,1,0
2067,19,fab1/7/8,36-37,,,1,1,0
20,20,fab1/8/1,36-37,,,0,1,0
21,21,fab1/8/2,36-37,,,0,1,0
22,22,fab1/8/3,36-37,,,0,1,0
23,23,fab1/8/4,36-37,,,0,1,0
2068,20,fab1/8/5,36-37,,,1,1,0
2069,21,fab1/8/6,36-37,,,1,1,0
2070,22,fab1/8/7,36-37,,,1,1,0
2071,23,fab1/8/8,36-37,,,1,1,0
8,8,fab1/9/1,36-37,,,0,1,0
9,9,fab1/9/2,36-37,,,0,1,0
10,10,fab1/9/3,36-37,,,0,1,0
11,11,fab1/9/4,36-37,,,0,1,0
2056,8,fab1/9/5,36-37,,,1,1,0
2057,9,fab1/9/6,36-37,,,1,1,0
2058,10,fab1/9/7,36-37,,,1,1,0
2059,11,fab1/9/8,36-37,,,1,1,0
