Global_PortID,Logical_PortID,Port_Name,Supported_Port_Profiles,Attached_CoreID,Attached_Core_PortID,Virtual_Device_ID,Port_Type,Scope
369,369,fab1/59/6,36-37-42,,,1,1,0
2191,143,fab1/59/7,36-37-42,,,2,1,0
115,115,fab1/59/8,36-37-42,,,0,1,0
2433,385,fab1/60/1,36-37-42,,,3,1,0
381,381,fab1/60/2,36-37-42,,,1,1,0
2179,131,fab1/60/3,36-37-42,,,2,1,0
127,127,fab1/60/4,36-37-42,,,0,1,0
2437,389,fab1/60/5,36-37-42,,,3,1,0
377,377,fab1/60/6,36-37-42,,,1,1,0
2183,135,fab1/60/7,36-37-42,,,2,1,0
123,123,fab1/60/8,36-37-42,,,0,1,0
2188,140,fab1/61/1,36-37-42,,,2,1,0
112,112,fab1/61/2,36-37-42,,,0,1,0
2446,398,fab1/61/3,36-37-42,,,3,1,0
370,370,fab1/61/4,36-37-42,,,1,1,0
2184,136,fab1/61/5,36-37-42,,,2,1,0
116,116,fab1/61/6,36-37-42,,,0,1,0
2442,394,fab1/61/7,36-37-42,,,3,1,0
374,374,fab1/61/8,36-37-42,,,1,1,0
2180,132,fab1/62/1,36-37-42,,,2,1,0
120,120,fab1/62/2,36-37-42,,,0,1,0
2438,390,fab1/62/3,36-37-42,,,3,1,0
378,378,fab1/62/4,36-37-42,,,1,1,0
2176,128,fab1/62/5,36-37-42,,,2,1,0
124,124,fab1/62/6,36-37-42,,,0,1,0
2434,386,fab1/62/7,36-37-42,,,3,1,0
382,382,fab1/62/8,36-37-42,,,1,1,0
2189,141,fab1/63/1,36-37-42,,,2,1,0
113,113,fab1/63/2,36-37-42,,,0,1,0
2447,399,fab1/63/3,36-37-42,,,3,1,0
371,371,fab1/63/4,36-37-42,,,1,1,0
2185,137,fab1/63/5,36-37-42,,,2,1,0
117,117,fab1/63/6,36-37-42,,,0,1,0
2443,395,fab1/63/7,36-37-42,,,3,1,0
375,375,fab1/63/8,36-37-42,,,1,1,0
2181,133,fab1/64/1,36-37-42,,,2,1,0
121,121,fab1/64/2,36-37-42,,,0,1,0
2439,391,fab1/64/3,36-37-42,,,3,1,0
379,379,fab1/64/4,36-37-42,,,1,1,0
2177,129,fab1/64/5,36-37-42,,,2,1,0
125,125,fab1/64/6,36-37-42,,,0,1,0
2435,387,fab1/64/7,36-37-42,,,3,1,0
383,383,fab1/64/8,36-37-42,,,1,1,0
2430,382,fab1/65/1,36-37-42,,,3,1,0
386,386,fab1/65/2,36-37-42,,,1,1,0
